Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
0:00:04,0.082,0.082,0.082,0.084,0.086,0.092,0.08,0.081,0.085,0.084,0.083,0.086,0.079,0.098,0.085,0.08,0.083,0.081,0.079,0.081,0.085,0.083,0.083,0.087,0.08,0.087,0.08,0.079,0.082,0.082,0.078,0.078,0.083,0.085,0.083,0.083,0.079,0.079,0.079,0.077,0.078,0.079,0.079,0.077,0.082,0.083,0.083,0.083,0.085,0.08,0.079,0.076,0.077,0.079,0.078,0.077,0.083,0.083,0.083,0.084,0.079,0.079,0.082,0.077,0.078,0.079,0.078,0.08,0.085,0.084,0.083,0.083,0.079,0.079,0.077,0.077,0.079,0.078,0.079,0.099,0.084,0.083,0.084,0.085,0.08,0.082,0.081,0.079,0.078,0.078,0.079,0.081,0.087,0.084,0.083,0.084
0:15:04,0.083,0.082,0.082,0.086,0.087,0.099,0.081,0.081,0.085,0.084,0.083,0.087,0.08,0.081,0.081,0.081,0.082,0.082,0.08,0.081,0.085,0.084,0.083,0.087,0.08,0.08,0.081,0.079,0.082,0.082,0.079,0.079,0.084,0.085,0.083,0.083,0.08,0.079,0.08,0.078,0.078,0.08,0.08,0.078,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.085,0.08,0.079,0.082,0.078,0.078,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.079,0.08,0.079,0.078,0.079,0.079,0.079,0.107,0.084,0.083,0.084,0.085,0.081,0.082,0.082,0.079,0.079,0.079,0.079,0.082,0.087,0.084,0.084,0.084
0:30:04,0.083,0.082,0.083,0.086,0.086,0.102,0.081,0.081,0.085,0.084,0.083,0.086,0.081,0.082,0.081,0.082,0.083,0.082,0.08,0.082,0.085,0.084,0.083,0.087,0.08,0.08,0.08,0.079,0.082,0.083,0.079,0.079,0.084,0.085,0.083,0.083,0.08,0.08,0.08,0.078,0.078,0.08,0.08,0.078,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.085,0.08,0.079,0.083,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.084,0.08,0.08,0.079,0.078,0.079,0.079,0.079,0.113,0.084,0.083,0.084,0.085,0.081,0.083,0.082,0.079,0.079,0.079,0.08,0.082,0.087,0.083,0.084,0.084
0:45:04,0.083,0.082,0.083,0.086,0.087,0.106,0.081,0.081,0.085,0.084,0.083,0.086,0.081,0.082,0.081,0.082,0.083,0.082,0.08,0.082,0.085,0.084,0.083,0.087,0.08,0.08,0.08,0.08,0.083,0.083,0.079,0.079,0.084,0.085,0.083,0.083,0.081,0.08,0.08,0.078,0.078,0.08,0.08,0.078,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.08,0.08,0.083,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.08,0.08,0.079,0.078,0.079,0.079,0.079,0.118,0.084,0.083,0.084,0.085,0.081,0.083,0.082,0.08,0.079,0.079,0.08,0.083,0.087,0.083,0.083,0.085
1:00:04,0.083,0.082,0.083,0.087,0.089,0.108,0.081,0.082,0.085,0.084,0.083,0.086,0.081,0.082,0.082,0.082,0.083,0.082,0.08,0.082,0.085,0.084,0.083,0.087,0.08,0.08,0.08,0.08,0.083,0.084,0.079,0.079,0.084,0.085,0.083,0.083,0.081,0.08,0.08,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.08,0.08,0.083,0.078,0.078,0.079,0.079,0.081,0.086,0.084,0.083,0.084,0.08,0.08,0.079,0.078,0.079,0.079,0.079,0.122,0.084,0.083,0.084,0.085,0.082,0.083,0.083,0.08,0.079,0.079,0.08,0.083,0.087,0.083,0.083,0.084
1:15:04,0.083,0.082,0.083,0.089,0.09,0.109,0.081,0.082,0.085,0.083,0.083,0.086,0.082,0.083,0.082,0.082,0.083,0.082,0.08,0.082,0.085,0.083,0.083,0.087,0.08,0.08,0.08,0.08,0.084,0.084,0.079,0.079,0.083,0.085,0.082,0.083,0.081,0.081,0.081,0.078,0.078,0.08,0.08,0.078,0.082,0.083,0.082,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.08,0.08,0.084,0.078,0.078,0.079,0.079,0.081,0.085,0.083,0.083,0.083,0.08,0.08,0.079,0.078,0.079,0.079,0.079,0.126,0.083,0.083,0.084,0.085,0.082,0.083,0.083,0.079,0.079,0.079,0.079,0.083,0.087,0.083,0.083,0.084
1:30:04,0.083,0.083,0.083,0.09,0.092,0.11,0.081,0.082,0.085,0.084,0.083,0.087,0.082,0.083,0.082,0.082,0.083,0.082,0.08,0.082,0.085,0.084,0.083,0.087,0.08,0.081,0.081,0.08,0.085,0.085,0.079,0.079,0.084,0.085,0.083,0.083,0.081,0.081,0.081,0.079,0.079,0.08,0.081,0.079,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.085,0.081,0.08,0.084,0.078,0.079,0.08,0.079,0.081,0.086,0.084,0.083,0.084,0.081,0.081,0.08,0.078,0.08,0.079,0.079,0.13,0.084,0.083,0.084,0.085,0.082,0.084,0.083,0.08,0.079,0.08,0.08,0.084,0.087,0.083,0.083,0.084
1:45:04,0.083,0.083,0.083,0.093,0.094,0.111,0.081,0.082,0.085,0.084,0.083,0.087,0.083,0.083,0.083,0.083,0.084,0.082,0.08,0.082,0.085,0.084,0.083,0.087,0.08,0.081,0.081,0.081,0.086,0.086,0.079,0.079,0.084,0.085,0.083,0.083,0.082,0.082,0.082,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.081,0.081,0.084,0.078,0.079,0.08,0.079,0.081,0.086,0.084,0.083,0.084,0.081,0.081,0.08,0.078,0.08,0.079,0.079,0.133,0.084,0.083,0.084,0.085,0.083,0.085,0.084,0.08,0.079,0.079,0.08,0.084,0.087,0.084,0.083,0.085
2:00:04,0.084,0.083,0.084,0.095,0.097,0.112,0.081,0.082,0.085,0.084,0.083,0.087,0.083,0.084,0.083,0.083,0.084,0.083,0.08,0.082,0.085,0.084,0.083,0.087,0.08,0.081,0.081,0.081,0.087,0.088,0.079,0.079,0.084,0.085,0.083,0.083,0.082,0.082,0.082,0.079,0.079,0.08,0.081,0.079,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.081,0.081,0.085,0.078,0.079,0.079,0.079,0.081,0.086,0.084,0.083,0.083,0.082,0.082,0.081,0.078,0.08,0.079,0.079,0.136,0.084,0.083,0.084,0.085,0.083,0.085,0.084,0.08,0.079,0.079,0.08,0.084,0.087,0.083,0.084,0.084
2:15:04,0.084,0.083,0.084,0.098,0.1,0.111,0.081,0.082,0.085,0.084,0.083,0.087,0.084,0.084,0.084,0.083,0.084,0.083,0.08,0.082,0.085,0.084,0.083,0.087,0.08,0.081,0.081,0.082,0.089,0.089,0.079,0.079,0.084,0.085,0.083,0.083,0.083,0.082,0.083,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.081,0.081,0.085,0.078,0.079,0.08,0.08,0.082,0.086,0.084,0.083,0.084,0.082,0.082,0.081,0.078,0.08,0.08,0.079,0.139,0.084,0.083,0.084,0.085,0.084,0.086,0.084,0.08,0.079,0.08,0.08,0.085,0.087,0.083,0.084,0.085
2:30:04,0.084,0.084,0.084,0.102,0.105,0.108,0.081,0.082,0.085,0.084,0.083,0.087,0.084,0.085,0.084,0.083,0.084,0.083,0.08,0.082,0.085,0.084,0.083,0.087,0.08,0.081,0.081,0.083,0.092,0.091,0.079,0.079,0.084,0.085,0.083,0.083,0.083,0.083,0.083,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.081,0.081,0.086,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.083,0.082,0.081,0.078,0.079,0.079,0.079,0.141,0.084,0.083,0.084,0.085,0.084,0.086,0.085,0.08,0.079,0.079,0.08,0.085,0.087,0.083,0.083,0.084
2:45:04,0.084,0.084,0.085,0.108,0.111,0.106,0.081,0.082,0.085,0.084,0.083,0.086,0.085,0.085,0.085,0.083,0.085,0.083,0.08,0.082,0.085,0.084,0.083,0.087,0.08,0.081,0.081,0.083,0.094,0.094,0.079,0.079,0.084,0.085,0.083,0.083,0.084,0.083,0.084,0.078,0.078,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.082,0.082,0.086,0.078,0.079,0.079,0.079,0.081,0.086,0.084,0.083,0.083,0.083,0.083,0.082,0.078,0.079,0.08,0.079,0.144,0.084,0.083,0.084,0.085,0.084,0.087,0.085,0.08,0.079,0.079,0.08,0.085,0.087,0.083,0.083,0.084
3:00:04,0.085,0.084,0.085,0.113,0.116,0.111,0.081,0.082,0.085,0.084,0.083,0.086,0.085,0.086,0.085,0.084,0.085,0.084,0.08,0.082,0.085,0.083,0.083,0.087,0.08,0.081,0.081,0.085,0.098,0.097,0.079,0.079,0.083,0.085,0.083,0.083,0.085,0.084,0.085,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.086,0.081,0.079,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.082,0.082,0.087,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.083,0.083,0.082,0.078,0.08,0.079,0.079,0.146,0.084,0.083,0.084,0.085,0.085,0.088,0.086,0.08,0.079,0.079,0.08,0.085,0.087,0.083,0.083,0.084
3:15:04,0.085,0.085,0.086,0.118,0.121,0.117,0.081,0.082,0.085,0.084,0.083,0.086,0.086,0.087,0.086,0.084,0.086,0.084,0.08,0.082,0.085,0.084,0.083,0.087,0.081,0.081,0.081,0.086,0.102,0.102,0.079,0.079,0.084,0.085,0.083,0.083,0.086,0.085,0.086,0.079,0.079,0.08,0.081,0.079,0.082,0.083,0.083,0.083,0.087,0.081,0.08,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.083,0.083,0.088,0.078,0.079,0.08,0.079,0.081,0.086,0.084,0.083,0.083,0.084,0.085,0.083,0.078,0.08,0.08,0.079,0.149,0.084,0.083,0.084,0.085,0.086,0.089,0.087,0.08,0.079,0.08,0.08,0.085,0.087,0.083,0.083,0.084
3:30:04,0.086,0.085,0.086,0.124,0.127,0.122,0.081,0.082,0.085,0.084,0.083,0.086,0.087,0.088,0.087,0.085,0.086,0.085,0.08,0.082,0.085,0.083,0.083,0.087,0.081,0.081,0.081,0.088,0.108,0.107,0.079,0.079,0.084,0.085,0.083,0.083,0.086,0.086,0.086,0.078,0.079,0.08,0.08,0.078,0.082,0.083,0.082,0.083,0.087,0.081,0.08,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.083,0.083,0.088,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.085,0.085,0.084,0.078,0.079,0.079,0.079,0.15,0.083,0.083,0.084,0.085,0.087,0.09,0.087,0.08,0.079,0.079,0.08,0.085,0.087,0.083,0.083,0.084
3:45:04,0.086,0.086,0.086,0.13,0.132,0.127,0.081,0.082,0.085,0.084,0.083,0.086,0.089,0.089,0.088,0.086,0.087,0.086,0.08,0.082,0.085,0.084,0.083,0.087,0.081,0.082,0.082,0.091,0.115,0.113,0.079,0.079,0.084,0.085,0.083,0.083,0.087,0.087,0.088,0.079,0.079,0.08,0.081,0.079,0.082,0.083,0.083,0.084,0.087,0.082,0.08,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.085,0.083,0.084,0.09,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.086,0.086,0.085,0.078,0.08,0.08,0.08,0.153,0.084,0.083,0.084,0.085,0.088,0.091,0.088,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.084,0.084
4:00:04,0.087,0.086,0.087,0.135,0.137,0.132,0.081,0.082,0.085,0.084,0.083,0.086,0.09,0.091,0.09,0.087,0.089,0.087,0.08,0.082,0.085,0.083,0.083,0.087,0.081,0.082,0.082,0.094,0.121,0.12,0.079,0.079,0.084,0.085,0.083,0.083,0.089,0.089,0.089,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.087,0.082,0.08,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.084,0.084,0.091,0.078,0.079,0.08,0.079,0.081,0.086,0.084,0.083,0.083,0.087,0.087,0.086,0.078,0.08,0.08,0.08,0.154,0.084,0.083,0.084,0.085,0.089,0.092,0.089,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.084,0.084
4:15:04,0.087,0.087,0.088,0.139,0.142,0.136,0.082,0.082,0.085,0.084,0.083,0.087,0.092,0.093,0.091,0.088,0.09,0.089,0.08,0.082,0.085,0.084,0.083,0.087,0.081,0.082,0.082,0.097,0.129,0.127,0.079,0.079,0.084,0.085,0.083,0.083,0.09,0.09,0.091,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.087,0.082,0.08,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.085,0.085,0.092,0.078,0.079,0.079,0.079,0.081,0.086,0.084,0.083,0.084,0.088,0.089,0.087,0.078,0.08,0.079,0.079,0.156,0.084,0.083,0.084,0.085,0.09,0.094,0.09,0.08,0.079,0.079,0.08,0.086,0.087,0.083,0.084,0.084
4:30:04,0.088,0.088,0.088,0.144,0.147,0.141,0.081,0.082,0.085,0.083,0.083,0.086,0.093,0.094,0.093,0.09,0.092,0.091,0.08,0.082,0.085,0.083,0.083,0.087,0.082,0.082,0.082,0.101,0.137,0.134,0.079,0.079,0.083,0.085,0.082,0.083,0.092,0.092,0.093,0.078,0.078,0.08,0.08,0.079,0.082,0.082,0.082,0.083,0.087,0.082,0.08,0.077,0.078,0.08,0.078,0.078,0.082,0.083,0.083,0.084,0.086,0.086,0.093,0.078,0.079,0.079,0.079,0.081,0.086,0.083,0.083,0.083,0.09,0.09,0.088,0.078,0.079,0.079,0.079,0.157,0.083,0.083,0.084,0.085,0.091,0.096,0.092,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.083,0.084
4:45:04,0.088,0.088,0.089,0.149,0.152,0.146,0.081,0.082,0.085,0.084,0.083,0.086,0.095,0.096,0.095,0.092,0.094,0.093,0.08,0.082,0.085,0.083,0.083,0.087,0.082,0.082,0.082,0.107,0.145,0.141,0.079,0.079,0.083,0.085,0.082,0.083,0.094,0.094,0.095,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.087,0.082,0.08,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.087,0.087,0.095,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.091,0.092,0.089,0.078,0.079,0.079,0.079,0.159,0.084,0.083,0.084,0.085,0.093,0.099,0.093,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.083,0.084
5:00:04,0.089,0.089,0.09,0.154,0.157,0.151,0.082,0.082,0.085,0.084,0.083,0.086,0.098,0.099,0.098,0.095,0.097,0.096,0.08,0.082,0.085,0.084,0.083,0.087,0.082,0.083,0.083,0.114,0.152,0.146,0.079,0.079,0.084,0.085,0.083,0.083,0.097,0.097,0.097,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.088,0.082,0.08,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.088,0.088,0.097,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.094,0.094,0.091,0.078,0.08,0.08,0.08,0.16,0.084,0.083,0.084,0.085,0.095,0.102,0.095,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.083,0.084
5:15:04,0.09,0.091,0.091,0.159,0.161,0.156,0.082,0.082,0.085,0.084,0.083,0.086,0.102,0.103,0.101,0.098,0.101,0.1,0.08,0.082,0.085,0.084,0.083,0.087,0.083,0.083,0.083,0.122,0.16,0.15,0.079,0.079,0.084,0.085,0.083,0.083,0.1,0.101,0.105,0.079,0.079,0.08,0.081,0.079,0.082,0.083,0.083,0.083,0.088,0.083,0.081,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.09,0.089,0.099,0.078,0.079,0.08,0.079,0.082,0.086,0.084,0.083,0.083,0.096,0.096,0.093,0.078,0.08,0.08,0.079,0.162,0.084,0.083,0.084,0.085,0.097,0.105,0.098,0.08,0.079,0.08,0.08,0.086,0.087,0.083,0.084,0.084
5:30:04,0.091,0.092,0.092,0.163,0.166,0.16,0.082,0.082,0.085,0.083,0.083,0.086,0.109,0.111,0.109,0.102,0.105,0.104,0.08,0.082,0.085,0.084,0.083,0.087,0.083,0.084,0.083,0.13,0.167,0.155,0.079,0.079,0.084,0.085,0.083,0.083,0.109,0.111,0.117,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.088,0.083,0.081,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.092,0.092,0.101,0.078,0.079,0.079,0.079,0.082,0.085,0.083,0.083,0.083,0.098,0.099,0.096,0.078,0.08,0.08,0.079,0.163,0.084,0.083,0.084,0.085,0.099,0.108,0.1,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
5:45:04,0.093,0.093,0.093,0.167,0.169,0.165,0.082,0.082,0.085,0.084,0.083,0.086,0.113,0.115,0.114,0.106,0.11,0.109,0.08,0.082,0.085,0.084,0.083,0.087,0.083,0.084,0.084,0.137,0.173,0.158,0.079,0.079,0.084,0.085,0.083,0.083,0.12,0.116,0.114,0.079,0.079,0.08,0.081,0.079,0.082,0.083,0.083,0.083,0.088,0.083,0.081,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.093,0.094,0.102,0.078,0.079,0.08,0.079,0.082,0.086,0.084,0.083,0.083,0.101,0.102,0.099,0.078,0.08,0.08,0.079,0.164,0.084,0.083,0.084,0.085,0.102,0.112,0.103,0.08,0.079,0.08,0.08,0.086,0.087,0.084,0.083,0.084
6:00:04,0.094,0.095,0.095,0.171,0.172,0.17,0.082,0.082,0.085,0.084,0.083,0.087,0.12,0.123,0.12,0.113,0.117,0.116,0.08,0.082,0.085,0.084,0.083,0.087,0.083,0.084,0.084,0.144,0.178,0.164,0.079,0.079,0.084,0.085,0.083,0.083,0.121,0.118,0.118,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.089,0.083,0.081,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.094,0.095,0.101,0.078,0.079,0.08,0.079,0.081,0.086,0.084,0.083,0.083,0.105,0.105,0.102,0.078,0.08,0.08,0.079,0.165,0.084,0.083,0.084,0.085,0.105,0.117,0.106,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.084,0.084
6:15:04,0.096,0.097,0.096,0.174,0.174,0.173,0.082,0.082,0.085,0.084,0.083,0.086,0.129,0.129,0.122,0.119,0.121,0.121,0.08,0.082,0.085,0.084,0.083,0.087,0.084,0.085,0.085,0.148,0.183,0.173,0.079,0.079,0.084,0.085,0.083,0.083,0.122,0.123,0.122,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.089,0.084,0.082,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.099,0.099,0.098,0.078,0.079,0.079,0.079,0.081,0.086,0.084,0.083,0.083,0.108,0.11,0.105,0.078,0.08,0.08,0.079,0.166,0.084,0.083,0.084,0.085,0.109,0.122,0.109,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.085
6:30:04,0.097,0.098,0.098,0.177,0.179,0.179,0.082,0.082,0.085,0.084,0.083,0.086,0.13,0.134,0.129,0.131,0.133,0.136,0.08,0.082,0.085,0.083,0.083,0.087,0.084,0.085,0.085,0.156,0.187,0.187,0.079,0.079,0.084,0.085,0.083,0.083,0.126,0.126,0.126,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.089,0.084,0.082,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.104,0.1,0.102,0.078,0.079,0.079,0.079,0.081,0.085,0.083,0.083,0.083,0.112,0.113,0.109,0.078,0.08,0.08,0.079,0.166,0.084,0.083,0.084,0.085,0.113,0.128,0.113,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
6:45:04,0.099,0.101,0.1,0.182,0.185,0.184,0.082,0.082,0.085,0.084,0.083,0.086,0.131,0.135,0.134,0.135,0.128,0.132,0.08,0.082,0.085,0.084,0.083,0.087,0.085,0.086,0.086,0.164,0.194,0.193,0.079,0.079,0.084,0.085,0.083,0.083,0.129,0.13,0.13,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.09,0.084,0.082,0.077,0.078,0.08,0.078,0.078,0.083,0.083,0.083,0.084,0.108,0.116,0.123,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.117,0.118,0.114,0.078,0.08,0.08,0.079,0.167,0.084,0.083,0.084,0.085,0.117,0.135,0.118,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
7:00:04,0.102,0.103,0.102,0.184,0.19,0.187,0.082,0.082,0.085,0.083,0.083,0.086,0.137,0.138,0.14,0.134,0.132,0.133,0.08,0.082,0.085,0.083,0.083,0.087,0.085,0.086,0.086,0.178,0.202,0.194,0.079,0.079,0.083,0.085,0.083,0.083,0.137,0.135,0.132,0.078,0.079,0.08,0.08,0.078,0.082,0.083,0.082,0.083,0.09,0.085,0.083,0.077,0.078,0.08,0.078,0.078,0.082,0.083,0.083,0.084,0.123,0.134,0.134,0.078,0.079,0.079,0.079,0.081,0.085,0.083,0.083,0.083,0.122,0.124,0.119,0.078,0.08,0.08,0.079,0.168,0.083,0.083,0.084,0.085,0.123,0.142,0.123,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
7:15:04,0.104,0.106,0.105,0.188,0.193,0.191,0.082,0.082,0.085,0.084,0.083,0.086,0.144,0.145,0.141,0.138,0.137,0.134,0.08,0.082,0.085,0.083,0.083,0.087,0.086,0.087,0.087,0.189,0.219,0.198,0.079,0.079,0.084,0.085,0.083,0.083,0.138,0.137,0.136,0.079,0.079,0.08,0.08,0.079,0.082,0.083,0.083,0.083,0.091,0.085,0.084,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.14,0.139,0.138,0.078,0.079,0.079,0.079,0.081,0.085,0.084,0.083,0.083,0.128,0.131,0.125,0.078,0.08,0.08,0.08,0.168,0.083,0.083,0.084,0.085,0.129,0.148,0.13,0.08,0.079,0.08,0.08,0.088,0.087,0.083,0.084,0.084
7:30:04,0.107,0.109,0.108,0.19,0.197,0.196,0.082,0.083,0.085,0.084,0.083,0.087,0.15,0.15,0.149,0.143,0.14,0.137,0.081,0.082,0.085,0.084,0.083,0.087,0.086,0.088,0.088,0.195,0.224,0.199,0.079,0.079,0.084,0.085,0.083,0.083,0.141,0.146,0.14,0.079,0.079,0.08,0.081,0.079,0.082,0.083,0.083,0.083,0.092,0.086,0.084,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.144,0.142,0.141,0.078,0.079,0.08,0.08,0.082,0.085,0.084,0.083,0.084,0.135,0.137,0.132,0.078,0.08,0.08,0.08,0.169,0.084,0.083,0.084,0.085,0.136,0.153,0.136,0.08,0.08,0.08,0.08,0.088,0.087,0.083,0.084,0.084
7:45:04,0.11,0.112,0.111,0.194,0.2,0.197,0.082,0.082,0.085,0.084,0.083,0.086,0.15,0.155,0.153,0.145,0.143,0.141,0.08,0.082,0.085,0.083,0.083,0.087,0.087,0.088,0.088,0.198,0.226,0.209,0.079,0.079,0.084,0.085,0.082,0.083,0.147,0.147,0.147,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.092,0.086,0.085,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.147,0.146,0.144,0.078,0.079,0.079,0.079,0.081,0.085,0.083,0.083,0.083,0.141,0.142,0.139,0.078,0.08,0.08,0.079,0.17,0.083,0.083,0.084,0.085,0.142,0.157,0.142,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.083,0.084
8:00:04,0.113,0.116,0.115,0.2,0.204,0.203,0.082,0.083,0.085,0.084,0.083,0.086,0.156,0.157,0.16,0.146,0.147,0.144,0.081,0.082,0.085,0.084,0.083,0.087,0.088,0.089,0.089,0.203,0.227,0.218,0.079,0.079,0.084,0.085,0.083,0.083,0.151,0.155,0.153,0.078,0.079,0.08,0.08,0.079,0.082,0.083,0.082,0.083,0.093,0.087,0.086,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.151,0.15,0.149,0.078,0.079,0.08,0.079,0.081,0.085,0.084,0.083,0.083,0.147,0.147,0.145,0.078,0.08,0.08,0.08,0.17,0.084,0.083,0.084,0.085,0.148,0.161,0.148,0.08,0.079,0.08,0.08,0.087,0.087,0.083,0.084,0.084
8:15:04,0.117,0.12,0.119,0.207,0.212,0.209,0.082,0.083,0.085,0.084,0.083,0.086,0.16,0.159,0.16,0.148,0.149,0.15,0.081,0.082,0.085,0.084,0.083,0.087,0.088,0.09,0.09,0.208,0.227,0.227,0.079,0.079,0.084,0.085,0.083,0.083,0.153,0.159,0.157,0.079,0.079,0.081,0.081,0.079,0.082,0.083,0.083,0.083,0.093,0.088,0.086,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.155,0.155,0.153,0.078,0.079,0.08,0.08,0.082,0.086,0.084,0.083,0.083,0.152,0.152,0.151,0.078,0.08,0.08,0.08,0.17,0.084,0.083,0.084,0.085,0.153,0.165,0.153,0.08,0.08,0.08,0.081,0.088,0.087,0.083,0.083,0.084
8:30:04,0.122,0.125,0.123,0.214,0.218,0.215,0.082,0.083,0.085,0.084,0.083,0.086,0.164,0.164,0.166,0.157,0.153,0.151,0.081,0.082,0.085,0.084,0.083,0.087,0.089,0.091,0.091,0.214,0.226,0.232,0.079,0.079,0.084,0.085,0.083,0.083,0.156,0.162,0.158,0.079,0.079,0.081,0.081,0.079,0.082,0.083,0.083,0.083,0.094,0.089,0.087,0.077,0.078,0.08,0.079,0.078,0.083,0.083,0.083,0.084,0.158,0.154,0.155,0.078,0.079,0.08,0.08,0.082,0.085,0.084,0.083,0.084,0.157,0.157,0.157,0.078,0.08,0.08,0.08,0.171,0.084,0.083,0.084,0.085,0.159,0.169,0.159,0.08,0.08,0.08,0.081,0.088,0.087,0.084,0.084,0.084
